Date,InvoiceNo,ProductCode,ProductName,ProductId,Qty,Discount,NetValue,Brand,CustomerCategory,ProductCategory,Route,RepId,RepCode,RepName,CustomerCode,CustomerName,ASM,RSM,Distributor,Type
2025-04-24,BATREP017/SIN/71,FIG008,"Aloka 50 Garden Flora",8,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000101,"Apikka St",ASM,RSM,Proshan_Batticlo,sales
2025-04-24,BATREP017/SIN/70,FIG008,"Aloka 50 Garden Flora",8,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000102,"Sukumar St",ASM,RSM,Proshan_Batticlo,sales
2025-04-24,BATREP017/SIN/69,FIG008,"Aloka 50 Garden Flora",8,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000097,"Pratheepan Store ",ASM,RSM,Proshan_Batticlo,sales
2025-04-24,BATREP017/SIN/68,FIG008,"Aloka 50 Garden Flora",8,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000099,"Sanjivan St",ASM,RSM,Proshan_Batticlo,sales
2025-04-24,BATREP017/SIN/67,FIG043,"Aloka 120 Red 2in1",42,36.00,31.25,2376.00,Samindu,C1,Aloka,"Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000095,"Meena St",ASM,RSM,Proshan_Batticlo,sales
2025-04-24,BATREP017/SIN/66,FIG038,"Sri Sambrani",37,12.00,25.00,576.00,Samindu,C1,"Incense Powder","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000128,"Pratheepa St",ASM,RSM,Proshan_Batticlo,sales
2025-04-24,BATREP017/SIN/65,FIG008,"Aloka 50 Garden Flora",8,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000133,"Krishna St",ASM,RSM,Proshan_Batticlo,sales
2025-04-24,BATREP017/SIN/64,FIG043,"Aloka 120 Red 2in1",42,6.00,25.00,432.00,Samindu,C1,Aloka,"Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000316,"Vijaya St",ASM,RSM,Proshan_Batticlo,sales
2025-04-24,BATREP017/SIN/63,FIG010,"Aloka 50 Exotic Flora",10,60.00,31.25,1650.00,Samindu,C1,"Aloka 50","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000317,"Selvarasa St",ASM,RSM,Proshan_Batticlo,sales
2025-04-24,BATREP017/SIN/63,FIG009,"Aloka 50 Floral Bliss",9,36.00,31.25,990.00,Samindu,C1,"Aloka 50","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000317,"Selvarasa St",ASM,RSM,Proshan_Batticlo,sales
2025-04-24,BATREP017/SIN/63,FIG008,"Aloka 50 Garden Flora",8,84.00,31.25,2310.00,Samindu,C1,"Aloka 50","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000317,"Selvarasa St",ASM,RSM,Proshan_Batticlo,sales
2025-04-24,KAKREP010/SIN/116,FIG044,"Aloka 200 4in1",43,12.00,12.50,1680.00,Samindu,C1,Aloka,labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000119,"Vijaya Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/116,FIG011,"Aloka 50 Wild Blossom",11,24.00,25.00,720.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000119,"Vijaya Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/116,FIG010,"Aloka 50 Exotic Flora",10,12.00,25.00,360.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000119,"Vijaya Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/116,FIG009,"Aloka 50 Floral Bliss",9,12.00,25.00,360.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000119,"Vijaya Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/116,FIG008,"Aloka 50 Garden Flora",8,12.00,25.00,360.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000119,"Vijaya Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/116,FIG007,"Aloka 50 Tropical Flora",7,12.00,25.00,360.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000119,"Vijaya Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/115,FIG019,"Samindu Luxury Fruitz 3in1",19,6.00,6.25,675.00,Samindu,C1,"Luxury Range",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000267,"Rathnayaka Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/114,FIG027,"Sri Sandalwood",27,12.00,6.25,900.00,Samindu,C1,"Sri Range",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000117,"Thilanka Stose",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/113,FIG044,"Aloka 200 4in1",43,6.00,12.50,840.00,Samindu,C1,Aloka,labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000345,"Sithumi Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/113,FIG021,"Samindu Six'O Premium",21,6.00,6.25,675.00,Samindu,C1,"Luxury Range",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000345,"Sithumi Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,BATREP017/SIN/62,FIG023,"Sri Lotus",23,12.00,25.00,720.00,Samindu,C1,"Sri Range","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000132,"Ambika St",ASM,RSM,Proshan_Batticlo,sales
2025-04-24,AWIREP006/SIN/61,FIG040,"Samindu Pichchamal",39,12.00,12.50,840.00,Samindu,C1,Pichchamal,"WARAWALA TO BULATHKOHUPITIYA",28,AWIREP006,"Awissawella Rep 06",AWIREP006-000189,"Lanka Stires",ASM,RSM,"G B S Somananda-Awissawella",sales
2025-04-24,KAKREP010/SIN/112,FIG010,"Aloka 50 Exotic Flora",10,12.00,12.50,420.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000344,"M P G Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/111,FIG027,"Sri Sandalwood",27,12.00,6.25,900.00,Samindu,C1,"Sri Range",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000343,"Jayaweera Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/110,FIG007,"Aloka 50 Tropical Flora",7,12.00,12.50,420.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000266,"Gale Kade ",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,AWIREP006/SIN/60,FIG008,"Aloka 50 Garden Flora",8,12.00,12.00,422.40,Samindu,C1,"Aloka 50","WARAWALA TO BULATHKOHUPITIYA",28,AWIREP006,"Awissawella Rep 06",AWIREP006-000187,"Wihanga Stores",ASM,RSM,"G B S Somananda-Awissawella",sales
2025-04-24,KAKREP010/SIN/109,FIG009,"Aloka 50 Floral Bliss",9,12.00,25.00,360.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000116,"Sausiri Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/109,FIG008,"Aloka 50 Garden Flora",8,12.00,25.00,360.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000116,"Sausiri Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/109,FIG007,"Aloka 50 Tropical Flora",7,12.00,25.00,360.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000116,"Sausiri Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/108,FIG011,"Aloka 50 Wild Blossom",11,24.00,25.00,720.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000113,"Vihansha Stose",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/108,FIG010,"Aloka 50 Exotic Flora",10,12.00,25.00,360.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000113,"Vihansha Stose",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,AWIREP006/SIN/59,FIG011,"Aloka 50 Wild Blossom",11,12.00,12.00,422.40,Samindu,C1,"Aloka 50","WARAWALA TO BULATHKOHUPITIYA",28,AWIREP006,"Awissawella Rep 06",AWIREP006-000185,"Rathnayaka Stores",ASM,RSM,"G B S Somananda-Awissawella",sales
2025-04-24,BATREP017/SIN/61,FIG038,"Sri Sambrani",37,13.00,25.00,624.00,Samindu,C1,"Incense Powder","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000114,"Varun St",ASM,RSM,Proshan_Batticlo,sales
2025-04-24,AWIREP006/SIN/58,FIG002,"Samindu 30 Royal Bouqet",2,12.00,9.72,260.01,Samindu,C1,"Samindu 30","WARAWALA TO BULATHKOHUPITIYA",28,AWIREP006,"Awissawella Rep 06",AWIREP006-000183,"Wijitha Stires",ASM,RSM,"G B S Somananda-Awissawella",sales
2025-04-24,AWIREP006/SIN/57,FIG011,"Aloka 50 Wild Blossom",11,180.00,25.00,5400.00,Samindu,C1,"Aloka 50","WARAWALA TO BULATHKOHUPITIYA",28,AWIREP006,"Awissawella Rep 06",AWIREP006-000075,"Dinudu Stores",ASM,RSM,"G B S Somananda-Awissawella",sales
2025-04-24,AWIREP006/SIN/57,FIG007,"Aloka 50 Tropical Flora",7,180.00,25.00,5400.00,Samindu,C1,"Aloka 50","WARAWALA TO BULATHKOHUPITIYA",28,AWIREP006,"Awissawella Rep 06",AWIREP006-000075,"Dinudu Stores",ASM,RSM,"G B S Somananda-Awissawella",sales
2025-04-24,KAKREP010/SIN/107,FIG011,"Aloka 50 Wild Blossom",11,12.00,12.50,420.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000113,"Vihansha Stose",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,BATREP017/SIN/60,FIG038,"Sri Sambrani",37,300.00,31.25,13200.00,Samindu,C1,"Incense Powder","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000315,"Suleiman St",ASM,RSM,Proshan_Batticlo,sales
2025-04-24,BATREP017/SIN/60,FIG030,"Sri Mango",30,24.00,31.25,1320.00,Samindu,C1,"Sri Range","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000315,"Suleiman St",ASM,RSM,Proshan_Batticlo,sales
2025-04-24,BATREP017/SIN/60,FIG029,"Sri Pineapple",29,108.00,31.25,5940.00,Samindu,C1,"Sri Range","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000315,"Suleiman St",ASM,RSM,Proshan_Batticlo,sales
2025-04-24,BATREP017/SIN/60,FIG028,"Sri Jesmin",28,36.00,31.25,1980.00,Samindu,C1,"Sri Range","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000315,"Suleiman St",ASM,RSM,Proshan_Batticlo,sales
2025-04-24,BATREP017/SIN/60,FIG023,"Sri Lotus",23,120.00,31.25,6600.00,Samindu,C1,"Sri Range","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000315,"Suleiman St",ASM,RSM,Proshan_Batticlo,sales
2025-04-24,DB017RTN000003,FIG009,"Aloka 50 Floral Bliss",9,180.00,0.00,7200.00,Samindu,C1,"Aloka 50","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000315,"Suleiman St",ASM,RSM,Proshan_Batticlo,return
2025-04-24,BATREP017/SIN/59,FIG008,"Aloka 50 Garden Flora",8,180.00,0.00,7200.00,Samindu,C1,"Aloka 50","Chenkalady to Sathurukondan",47,BATREP017,"Baticalo Rep 17",BATREP017-000315,"Suleiman St",ASM,RSM,Proshan_Batticlo,sales
2025-04-23,HATREP007/SIN/25,FIG001,"Samindu 30 Rose Bouqet",1,12.00,9.72,260.01,Samindu,C1,"Samindu 30","Hatton town Market, Main street",29,HATREP007,"Hatton Rep 07",HATREP007-000119,"Hatton Stores ",ASM,RSM,"G Samanthan",sales
2025-04-24,KAKREP010/SIN/106,FIG027,"Sri Sandalwood",27,12.00,6.25,900.00,Samindu,C1,"Sri Range",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000106,"Ulugedara Stose",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/106,FIG023,"Sri Lotus",23,12.00,6.25,900.00,Samindu,C1,"Sri Range",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000106,"Ulugedara Stose",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/105,FIG019,"Samindu Luxury Fruitz 3in1",19,12.00,6.25,1350.00,Samindu,C1,"Luxury Range",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000264,"Timoro Food Center",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/104,FIG011,"Aloka 50 Wild Blossom",11,12.00,12.50,420.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000342,"Nila Nuwan Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/103,FIG011,"Aloka 50 Wild Blossom",11,12.00,25.00,360.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000105,"Nayanagiri Stosr",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/103,FIG010,"Aloka 50 Exotic Flora",10,12.00,25.00,360.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000105,"Nayanagiri Stosr",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/103,FIG009,"Aloka 50 Floral Bliss",9,24.00,25.00,720.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000105,"Nayanagiri Stosr",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/103,FIG008,"Aloka 50 Garden Flora",8,12.00,25.00,360.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000105,"Nayanagiri Stosr",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/103,FIG007,"Aloka 50 Tropical Flora",7,12.00,25.00,360.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000105,"Nayanagiri Stosr",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/102,FIG043,"Aloka 120 Red 2in1",42,12.00,6.25,1080.00,Samindu,C1,Aloka,labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000341,"Denuwan Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-23,OMI2REP016/SIN/20,FIG011,"Aloka 50 Wild Blossom",11,180.00,31.25,4950.00,Samindu,C1,"Aloka 50",PPT,45,OMI2REP016,"Omini 2 Rep 16",OMI2REP016-000126,"Kalai Magal Stores ",ASM,RSM,Proshan_Omini02,sales
2025-04-23,OMI2REP016/SIN/19,FIG010,"Aloka 50 Exotic Flora",10,180.00,31.25,4950.00,Samindu,C1,"Aloka 50",PPT,45,OMI2REP016,"Omini 2 Rep 16",OMI2REP016-000124,"Kannan Stores",ASM,RSM,Proshan_Omini02,sales
2025-04-24,KAKREP010/SIN/101,FIG011,"Aloka 50 Wild Blossom",11,12.00,25.00,360.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000101,"N. D. N. K Grocery ",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/101,FIG010,"Aloka 50 Exotic Flora",10,12.00,25.00,360.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000101,"N. D. N. K Grocery ",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/101,FIG009,"Aloka 50 Floral Bliss",9,12.00,25.00,360.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000101,"N. D. N. K Grocery ",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/101,FIG008,"Aloka 50 Garden Flora",8,12.00,25.00,360.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000101,"N. D. N. K Grocery ",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/101,FIG007,"Aloka 50 Tropical Flora",7,24.00,25.00,720.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000101,"N. D. N. K Grocery ",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/100,FIG011,"Aloka 50 Wild Blossom",11,12.00,12.50,420.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000340,"Gunalath Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/100,FIG007,"Aloka 50 Tropical Flora",7,12.00,12.50,420.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000340,"Gunalath Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-24,KAKREP010/SIN/99,FIG008,"Aloka 50 Garden Flora",8,12.00,12.50,420.00,Samindu,C1,"Aloka 50",labanoruwa,32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000109,"Shachintha Stose",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-23,KAKREP010/SIN/98,FIG007,"Aloka 50 Tropical Flora",7,12.00,12.50,420.00,Samindu,C1,"Aloka 50","madatugama to pubbogama",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000339,"Wajira Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-23,BATREP017/SIN/58,FIG044,"Aloka 200 4in1",43,72.00,31.25,7920.00,Samindu,C1,Aloka,"Valaichenai to Oddamavady",47,BATREP017,"Baticalo Rep 17",BATREP017-000089,"Vilus St",ASM,RSM,Proshan_Batticlo,sales
2025-04-23,BATREP017/SIN/57,FIG038,"Sri Sambrani",37,13.00,25.00,624.00,Samindu,C1,"Incense Powder","Valaichenai to Oddamavady",47,BATREP017,"Baticalo Rep 17",BATREP017-000081,"Mauran St",ASM,RSM,Proshan_Batticlo,sales
2025-04-23,BATREP017/SIN/56,FIG008,"Aloka 50 Garden Flora",8,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Valaichenai to Oddamavady",47,BATREP017,"Baticalo Rep 17",BATREP017-000077,"Thanuja St",ASM,RSM,Proshan_Batticlo,sales
2025-04-23,KAKREP010/SIN/97,FIG044,"Aloka 200 4in1",43,12.00,12.50,1680.00,Samindu,C1,Aloka,"madatugama to pubbogama",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000338,"A J S Super Market ",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-23,KAKREP010/SIN/97,FIG012,"Samindu Luxury Pink",12,12.00,6.25,1350.00,Samindu,C1,"Luxury Range","madatugama to pubbogama",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000338,"A J S Super Market ",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-23,KAKREP010/SIN/96,FIG043,"Aloka 120 Red 2in1",42,28.00,10.25,2412.48,Samindu,C1,Aloka,"madatugama to pubbogama",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000095,"New Kumari Stose",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-23,KAKREP010/SIN/95,FIG011,"Aloka 50 Wild Blossom",11,12.00,25.00,360.00,Samindu,C1,"Aloka 50","madatugama to pubbogama",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000096,"D. M. G Stose",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-23,KAKREP010/SIN/95,FIG010,"Aloka 50 Exotic Flora",10,12.00,25.00,360.00,Samindu,C1,"Aloka 50","madatugama to pubbogama",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000096,"D. M. G Stose",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-23,KAKREP010/SIN/95,FIG008,"Aloka 50 Garden Flora",8,12.00,25.00,360.00,Samindu,C1,"Aloka 50","madatugama to pubbogama",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000096,"D. M. G Stose",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-23,KAKREP010/SIN/95,FIG007,"Aloka 50 Tropical Flora",7,12.00,25.00,360.00,Samindu,C1,"Aloka 50","madatugama to pubbogama",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000096,"D. M. G Stose",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-23,BATREP017/SIN/55,FIG038,"Sri Sambrani",37,12.00,25.00,576.00,Samindu,C1,"Incense Powder","Valaichenai to Oddamavady",47,BATREP017,"Baticalo Rep 17",BATREP017-000075,Aatheesh,ASM,RSM,Proshan_Batticlo,sales
2025-04-23,BATREP017/SIN/54,FIG044,"Aloka 200 4in1",43,72.00,31.25,7920.00,Samindu,C1,Aloka,"Valaichenai to Oddamavady",47,BATREP017,"Baticalo Rep 17",BATREP017-000085,"Anthony St",ASM,RSM,Proshan_Batticlo,sales
2025-04-23,BATREP017/SIN/53,FIG044,"Aloka 200 4in1",43,24.00,25.00,2880.00,Samindu,C1,Aloka,"Kiran to Vantharumoolai",47,BATREP017,"Baticalo Rep 17",BATREP017-000011,"Nesam St",ASM,RSM,Proshan_Batticlo,sales
2025-04-23,BATREP017/SIN/53,FIG008,"Aloka 50 Garden Flora",8,24.00,25.00,720.00,Samindu,C1,"Aloka 50","Kiran to Vantharumoolai",47,BATREP017,"Baticalo Rep 17",BATREP017-000011,"Nesam St",ASM,RSM,Proshan_Batticlo,sales
2025-04-23,KAKREP010/SIN/94,FIG010,"Aloka 50 Exotic Flora",10,12.00,12.50,420.00,Samindu,C1,"Aloka 50","madatugama to pubbogama",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000337,"Kumari Storse",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-23,BATREP017/SIN/52,FIG044,"Aloka 200 4in1",43,6.00,25.00,720.00,Samindu,C1,Aloka,"Valaichenai to Oddamavady",47,BATREP017,"Baticalo Rep 17",BATREP017-000076,"Reshon St",ASM,RSM,Proshan_Batticlo,sales
2025-04-23,KAKREP010/SIN/93,FIG008,"Aloka 50 Garden Flora",8,72.00,30.00,2016.00,Samindu,C1,"Aloka 50","madatugama to pubbogama",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000092,"Saumya Food Center 2",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-23,KAKREP010/SIN/92,FIG044,"Aloka 200 4in1",43,72.00,25.00,8640.00,Samindu,C1,Aloka,"madatugama to pubbogama",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000093,"Jananga Stose ",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-23,BATREP017/SIN/51,FIG008,"Aloka 50 Garden Flora",8,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Valaichenai to Oddamavady",47,BATREP017,"Baticalo Rep 17",BATREP017-000074,"Addan St",ASM,RSM,Proshan_Batticlo,sales
2025-04-23,KAKREP010/SIN/91,FIG007,"Aloka 50 Tropical Flora",7,12.00,12.50,420.00,Samindu,C1,"Aloka 50","madatugama to pubbogama",32,KAKREP010,"Kakirawa Rep 10",KAKREP010-000091,"New Sampath Trede Center",ASM,RSM,"K M D Vimukthi Kumarasinghe-Kakirawa",sales
2025-04-23,AWIREP006/SIN/56,FIG021,"Samindu Six'O Premium",21,6.00,6.25,675.00,Samindu,C1,"Luxury Range","ASURUWELLA TO WARAKAPOLA",28,AWIREP006,"Awissawella Rep 06",AWIREP006-000022,"K. N. Z. Stores",ASM,RSM,"G B S Somananda-Awissawella",sales
2025-04-23,AWIREP006/SIN/56,FIG012,"Samindu Luxury Pink",12,6.00,6.25,675.00,Samindu,C1,"Luxury Range","ASURUWELLA TO WARAKAPOLA",28,AWIREP006,"Awissawella Rep 06",AWIREP006-000022,"K. N. Z. Stores",ASM,RSM,"G B S Somananda-Awissawella",sales
2025-04-23,BATREP017/SIN/50,FIG007,"Aloka 50 Tropical Flora",7,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Valaichenai to Oddamavady",47,BATREP017,"Baticalo Rep 17",BATREP017-000090,"Saswitha Sto ",ASM,RSM,Proshan_Batticlo,sales
2025-04-23,BATREP017/SIN/49,FIG008,"Aloka 50 Garden Flora",8,12.00,25.00,360.00,Samindu,C1,"Aloka 50","Valaichenai to Oddamavady",47,BATREP017,"Baticalo Rep 17",BATREP017-000084,"Kanesamoothy St",ASM,RSM,Proshan_Batticlo,sales
